dim1,dim2,dim3,val
-0.46592774987220764,0.3592279851436615,-0.8086202144622803,0
-0.29152706265449524,0.29624754190444946,-0.9095325469970703,0
0.03144848719239235,-0.5465919375419617,-0.8368083834648132,0
-0.16105251014232635,-0.970119297504425,-0.18146832287311554,0
-0.03478757292032242,-0.9993507862091064,-0.009378512389957905,0
0.14708632230758667,-0.9767053723335266,0.15624399483203888,0
0.11078345030546188,-0.9848236441612244,0.13360168039798737,0
0.13493436574935913,-0.9761732220649719,0.16993658244609833,0
0.12768873572349548,-0.9827433228492737,0.13383279740810394,0
0.12011288851499557,-0.9841175079345703,0.13071174919605255,0
0.19493922591209412,-0.9685558080673218,0.15459097921848297,0
0.16014088690280914,-0.9725183844566345,0.1690060943365097,0
0.17008356750011444,-0.96855628490448,0.18157751858234406,0
0.14798907935619354,-0.9830792546272278,0.10795578360557556,0
0.11889924854040146,-0.9826205372810364,0.1425478160381317,0
0.15878988802433014,-0.9736121892929077,0.1639058142900467,0
0.16300739347934723,-0.9807504415512085,0.10750430077314377,0
0.15778300166130066,-0.9844242334365845,0.07754704356193542,0
0.16274750232696533,-0.9761965274810791,0.14336521923542023,0
0.11030362546443939,-0.9875808358192444,0.11188070476055145,0
0.15390947461128235,-0.98276287317276,0.10241604596376419,0
0.15923433005809784,-0.9739447832107544,0.16148042678833008,0
0.13879774510860443,-0.9847478866577148,0.10491354018449783,0
0.12928098440170288,-0.9857944846153259,0.1072176992893219,0
0.20023056864738464,-0.9705850481987,0.13368801772594452,0
0.18930163979530334,-0.9748783111572266,0.11737614125013351,0
0.18371908366680145,-0.9747739434242249,0.12674036622047424,0
0.1477254331111908,-0.9828654527664185,0.11023980379104614,0
0.13234229385852814,-0.9807865619659424,0.14332933723926544,0
0.10652323067188263,-0.9866987466812134,0.12279397994279861,0
0.16621124744415283,-0.9769297242164612,0.13409726321697235,0
0.19100524485111237,-0.9705881476402283,0.14654579758644104,0
0.19217662513256073,-0.9694361686706543,0.1525176614522934,0
0.1707523614168167,-0.9754451513290405,0.1391056776046753,0
0.174253448843956,-0.9701018333435059,0.168932244181633,0
0.22743143141269684,-0.9431182742118835,0.24249310791492462,0
0.17900565266609192,-0.9685310125350952,0.1729292869567871,0
0.1886080801486969,-0.9776412844657898,0.09297632426023483,0
-0.3312377631664276,0.2565443217754364,-0.9080014228820801,2
-0.36113548278808594,0.26051515340805054,-0.8953843116760254,2
-0.2796674072742462,0.2881052792072296,-0.9158501625061035,2
-0.32842686772346497,0.2970964014530182,-0.8965877294540405,2
-0.22917424142360687,0.303495317697525,-0.9248620271682739,2
-0.2861526608467102,0.25662970542907715,-0.9231781363487244,2
-0.33102676272392273,0.2724000811576843,-0.9034487009048462,2
-0.3418196439743042,0.28709182143211365,-0.8948394060134888,2
-0.3378801941871643,0.27483445405960083,-0.9001683592796326,2
-0.3471584618091583,0.2849445641040802,-0.8934693932533264,2
-0.3457186818122864,0.27751389145851135,-0.8963619470596313,2
-0.35956740379333496,0.2654988169670105,-0.8945510983467102,2
-0.3508932888507843,0.2699459195137024,-0.8966622352600098,2
-0.3334856927394867,0.2764575779438019,-0.9013093709945679,2
-0.3163641691207886,0.28207212686538696,-0.9057312607765198,2
-0.37282392382621765,0.2977566123008728,-0.8788306713104248,2
-0.3206813633441925,0.32182708382606506,-0.8908371925354004,2
-0.3164512813091278,0.2679625153541565,-0.9099751114845276,2
-0.3605615198612213,0.2654281258583069,-0.8941718935966492,2
-0.3408720791339874,0.32568231225013733,-0.881894052028656,2
-0.3399665951728821,0.3416363298892975,-0.876189112663269,2
-0.25986987352371216,0.32025396823883057,-0.9109911918640137,2
-0.3489157557487488,0.27208349108695984,-0.8967878222465515,2
-0.3183089792728424,0.3054882884025574,-0.8974164724349976,2
-0.3105814754962921,0.27124926447868347,-0.911022961139679,2
-0.34640225768089294,0.2706031799316406,-0.8982090353965759,2
-0.31940534710884094,0.2976981997489929,-0.8996421694755554,2
-0.3030061721801758,0.30469274520874023,-0.9029671549797058,2
-0.30050474405288696,0.3080911338329315,-0.9026498794555664,2
-0.3445858359336853,0.2845631539821625,-0.8945862054824829,2
-0.31508880853652954,0.28567424416542053,-0.9050465226173401,2
-0.34530866146087646,0.27101975679397583,-0.898504376411438,2
-0.3745347559452057,0.28567934036254883,-0.8821060657501221,2
-0.35229939222335815,0.2843402624130249,-0.8916477560997009,2
-0.35681405663490295,0.2646297514438629,-0.8959100842475891,2
-0.34378576278686523,0.286980539560318,-0.8941217064857483,2
-0.3560091257095337,0.3156401515007019,-0.8795616626739502,2
-0.37874770164489746,0.28667885065078735,-0.8799803256988525,2
-0.34309133887290955,0.2605174481868744,-0.9024516940116882,2
-0.368322491645813,0.25593802332878113,-0.8937752842903137,2
-0.3086507022380829,0.2776235044002533,-0.9097582101821899,2
-0.3156735301017761,0.2768975794315338,-0.9075671434402466,2
0.930440366268158,0.36631250381469727,0.009786766953766346,3
0.9047725796699524,0.42539310455322266,-0.02067132294178009,3
0.9145508408546448,0.40333786606788635,-0.03025326505303383,3
0.916220486164093,0.3991975486278534,-0.03437086194753647,3
0.9197671413421631,0.3912779986858368,-0.030494842678308487,3
0.9112040400505066,0.4048641324043274,-0.07610753178596497,3
0.9264683723449707,0.3733093738555908,-0.047921665012836456,3
0.9056100845336914,0.4198448061943054,-0.060005366802215576,3
0.902660071849823,0.4239327311515808,-0.0740661472082138,3
0.9070028066635132,0.40933459997177124,-0.09895021468400955,3
0.9128135442733765,0.40089014172554016,-0.07783657312393188,3
0.9014444947242737,0.427226722240448,-0.06982298940420151,3
0.9126652479171753,0.40504398941993713,-0.05460217595100403,3
0.9153481721878052,0.39644622802734375,-0.07048473507165909,3
0.9132292866706848,0.39520901441574097,-0.09910562634468079,3
0.9060338735580444,0.41876718401908875,-0.06112902984023094,3
0.916592001914978,0.39693644642829895,-0.047963947057724,3
0.9123291969299316,0.40856805443763733,-0.026975352317094803,3
0.9068100452423096,0.42100560665130615,0.021208228543400764,3
0.24166125059127808,-0.9638515114784241,0.11220548301935196,0
0.2010805457830429,-0.9764600396156311,0.0780545324087143,0
0.1357780396938324,-0.9816621541976929,0.13380424678325653,0
0.17023159563541412,-0.9837167859077454,0.05764026939868927,0
0.1186143010854721,-0.9907194375991821,0.06637447327375412,0
0.16758844256401062,-0.975257396697998,0.14417719841003418,0
0.1419893354177475,-0.9856984615325928,0.0907604917883873,0
0.11400605738162994,-0.9895714521408081,0.08803944289684296,0
0.10160806775093079,-0.9874509572982788,0.12089837342500687,0
0.1282869428396225,-0.9817267060279846,0.14055335521697998,0
0.115933857858181,-0.9809815287590027,0.15567471086978912,0
0.1834983080625534,-0.9728848338127136,0.14079593122005463,0
