dim1,dim2,dim3,val
-0.16094805300235748,-0.8291909694671631,0.5352924466133118,0
-0.4238792955875397,-0.7068491578102112,0.5662955045700073,2
-0.5500202178955078,-0.8350322246551514,0.014103067107498646,2
-0.3966251611709595,-0.7917050123214722,0.46464139223098755,2
-0.7384805083274841,-0.6694908142089844,0.08017873764038086,2
-0.7865260243415833,-0.3972618579864502,0.47282111644744873,2
-0.7015775442123413,-0.6825429201126099,0.20475369691848755,2
-0.6263964772224426,-0.7299998998641968,0.2733634412288666,2
-0.6325079202651978,-0.7225053906440735,0.27914100885391235,2
-0.6692081689834595,-0.6667769551277161,0.3279770016670227,2
-0.6938122510910034,-0.6982893943786621,0.176115021109581,2
-0.6525766849517822,-0.7314925789833069,0.19764195382595062,2
-0.6514513492584229,-0.7330220937728882,0.1956775188446045,2
-0.6840928792953491,-0.6922125220298767,0.22991031408309937,2
-0.6438102722167969,-0.7310793995857239,0.22590097784996033,2
-0.6426465511322021,-0.7166591286659241,0.27093371748924255,2
-0.6384534239768982,-0.7193951606750488,0.27358338236808777,2
-0.6868992447853088,-0.6839463710784912,0.24573718011379242,2
-0.6578666567802429,-0.7236098647117615,0.2088063359260559,2
-0.6969612836837769,-0.6550027132034302,0.29191863536834717,2
-0.6723333597183228,-0.7072780728340149,0.21846197545528412,2
-0.6361758708953857,-0.7279402613639832,0.25570154190063477,2
-0.6859042048454285,-0.6899152398109436,0.2314138263463974,2
-0.6052121520042419,-0.785155713558197,0.13133437931537628,2
-0.6471407413482666,-0.7395811676979065,0.18500952422618866,2
-0.6800808310508728,-0.6996811628341675,0.2189435511827469,2
-0.5945935845375061,-0.7852649092674255,0.17267756164073944,2
-0.12614011764526367,0.8458874225616455,0.5182307362556458,0
-0.19117720425128937,0.844467043876648,0.5003267526626587,0
-0.2368997037410736,0.8024516105651855,0.5476768612861633,0
-0.33200573921203613,0.7840496301651001,0.5244409441947937,0
-0.2730911374092102,0.7735431790351868,0.57188481092453,0
-0.09923401474952698,0.23695968091487885,-0.9664381742477417,3
-0.046778496354818344,0.14656667411327362,-0.98809415102005,3
-0.11995460093021393,0.12488942593336105,-0.9848926067352295,3
-0.033403635025024414,0.29008397459983826,-0.9564180374145508,3
-0.06578794866800308,0.2584429979324341,-0.9637838006019592,3
-0.019517753273248672,0.2606217861175537,-0.9652436971664429,3
-0.25999951362609863,0.7786692976951599,0.5710291862487793,0
-0.32010146975517273,0.7734718918800354,0.5470614433288574,0
-0.37553927302360535,0.7520895600318909,0.5416010022163391,0
-0.29424989223480225,0.7999520301818848,0.5229663252830505,0
-0.25875920057296753,0.7917416095733643,0.5533433556556702,0
-0.189860001206398,0.8247298002243042,0.5327042937278748,0
-0.22128601372241974,0.8779858350753784,0.4244684875011444,0
-0.301075279712677,0.8306070566177368,0.468450129032135,0
-0.31676551699638367,0.8125618100166321,0.4892881214618683,0
-0.26690414547920227,0.8243860602378845,0.49914902448654175,0
-0.25351470708847046,0.8448998332023621,0.4710356593132019,0
-0.19669009745121002,0.8026823401451111,0.5630399584770203,0
-0.5890783071517944,-0.7502690553665161,0.30013877153396606,2
-0.6035979986190796,-0.7535054683685303,0.26057422161102295,2
-0.5860253572463989,-0.7771627306938171,0.22933024168014526,2
-0.5824870467185974,-0.7723304033279419,0.25340601801872253,2
-0.5933329463005066,-0.7661908268928528,0.2467946708202362,2
-0.6179877519607544,-0.7452016472816467,0.2505306303501129,2
-0.1067386344075203,0.20764929056167603,-0.9723623394966125,3
-0.059020671993494034,0.22014755010604858,-0.9736793637275696,3
-0.07792339473962784,0.20007295906543732,-0.976677417755127,3
-0.043087564408779144,0.22872495651245117,-0.9725370407104492,3
-0.049275245517492294,0.2227029949426651,-0.9736402630805969,3
-0.03220852464437485,0.21126386523246765,-0.9768982529640198,3
-0.08418955653905869,0.1914607584476471,-0.9778828620910645,3
-0.07950583100318909,0.1720784306526184,-0.9818695783615112,3
-0.12167199701070786,0.1788938343524933,-0.976315975189209,3
-0.09689182788133621,0.22071583569049835,-0.9705135226249695,3
-0.035561781376600266,0.22420012950897217,-0.9738941192626953,3
-0.03639921173453331,0.22514128684997559,-0.9736459851264954,3
-0.07137639075517654,0.25780317187309265,-0.9635574221611023,3
-0.06812529265880585,0.2368997037410736,-0.9691426753997803,3
-0.07798552513122559,0.21022476255893707,-0.9745377898216248,3
-0.05506313592195511,0.203057661652565,-0.9776173233985901,3
-0.07306382060050964,0.1921449899673462,-0.9786429405212402,3
-0.11950511485338211,0.24171385169029236,-0.9629604816436768,3
-0.07680193334817886,0.23142321407794952,-0.9698168635368347,3
-0.14232856035232544,0.2521792948246002,-0.9571563601493835,3
-0.13954582810401917,0.20158810913562775,-0.9694787859916687,3
-0.12481003999710083,0.24749791622161865,-0.960815966129303,3
-0.09294913709163666,0.1959686279296875,-0.9761950373649597,3
-0.09482960402965546,0.18610736727714539,-0.9779424071311951,3
-0.062472596764564514,0.20050570368766785,-0.9776986837387085,3
-0.07502596080303192,0.18370138108730316,-0.9801146984100342,3
-0.06002793833613396,0.23956084251403809,-0.9690238237380981,3
-0.053503189235925674,0.2076936513185501,-0.9767296314239502,3
-0.07814411073923111,0.19432802498340607,-0.97781902551651,3
-0.0840049684047699,0.11918700486421585,-0.9893116354942322,3
-0.14644886553287506,0.17798614501953125,-0.9730743765830994,3
-0.16926512122154236,0.12656228244304657,-0.9774104952812195,3
-0.09215798228979111,0.1906641572713852,-0.9773198366165161,3
-0.2449626922607422,0.8775189518928528,0.4122543931007385,0
-0.31647005677223206,0.7872821688652039,0.5291818380355835,0
-0.39344269037246704,0.726884126663208,0.5628875494003296,0
-0.357273131608963,0.7463343143463135,0.5615523457527161,0
-0.4049901068210602,0.6926637887954712,0.5968248248100281,0
-0.3328424394130707,0.8026026487350464,0.4950200021266937,0
-0.23897647857666016,0.8152814507484436,0.5274525880813599,0
-0.29987749457359314,0.8027997612953186,0.5153502821922302,0
-0.3724104166030884,0.7567068934440613,0.5373129844665527,0
-0.3460700213909149,0.7327901124954224,0.5858789086341858,0
-0.3787952959537506,0.6964037418365479,0.6095373630523682,0
-0.3578804135322571,0.7032486796379089,0.6142987608909607,0
-0.3846057653427124,0.7701035737991333,0.5089389085769653,0
-0.34283700585365295,0.806900680065155,0.4810137152671814,0
-0.4104667603969574,0.7489632368087769,0.5201645493507385,0
-0.36303552985191345,0.7763732671737671,0.515218198299408,0
-0.3286561071872711,0.758033275604248,0.5633566379547119,0
-0.3054717481136322,0.7614318132400513,0.5717592239379883,0
-0.3317038416862488,0.758259654045105,0.5612618327140808,0
-0.3912096619606018,0.7285116314888,0.5623396039009094,0
-0.3518698215484619,0.7722949981689453,0.5289121866226196,0
-0.35026830434799194,0.7967093586921692,0.49251028895378113,0
-0.32755225896835327,0.7949061989784241,0.5107187628746033,0
-0.34467998147010803,0.7559399008750916,0.5565524697303772,0
-0.26037493348121643,0.8151455521583557,0.5174385905265808,0
-0.28816014528274536,0.7662734389305115,0.5742723941802979,0
-0.5915778279304504,-0.7244390845298767,0.3538694679737091,2
-0.6224539279937744,-0.7398461103439331,0.2553015649318695,2
-0.5860090255737305,-0.7667081952095032,0.26220569014549255,2
-0.5819458365440369,-0.7752302289009094,0.24567730724811554,2
-0.539858341217041,-0.8091164827346802,0.23212814331054688,2
-0.5706977844238281,-0.771780788898468,0.28046125173568726,2
-0.6024105548858643,-0.7667250037193298,0.22188806533813477,2
-0.626507043838501,-0.7618709802627563,0.16444286704063416,2
-0.6160928606987,-0.7386780381202698,0.27346739172935486,2
-0.6267704963684082,-0.7279240489006042,0.2780023515224457,2
-0.6873407959938049,-0.6576672792434692,0.308279812335968,2
-0.6973310708999634,-0.6904020309448242,0.1925472766160965,2
-0.6689333915710449,-0.7094925045967102,0.22169479727745056,2
-0.6334664821624756,-0.7363229393959045,0.23779986798763275,2
-0.5853115320205688,-0.7636355757713318,0.27252742648124695,2
-0.6747874021530151,-0.6844174265861511,0.27610647678375244,2
-0.7003241777420044,-0.6604790091514587,0.27076447010040283,2
-0.7065580487251282,-0.6653227210044861,0.24108381569385529,2
-0.6957526206970215,-0.6677931547164917,0.26453840732574463,2
-0.6560485363006592,-0.7111321687698364,0.25276756286621094,2
-0.6564852595329285,-0.7373595237731934,0.15914785861968994,2
-0.6004515886306763,-0.7459222674369812,0.28819742798805237,2
0.9099076390266418,-0.29319003224372864,0.2934410870075226,1
0.932928740978241,-0.22724439203739166,0.2792920470237732,1
0.9042779207229614,-0.28335341811180115,0.3193623125553131,1
0.9234211444854736,-0.25681495666503906,0.28520089387893677,1
0.9735042452812195,-0.17158660292625427,0.15115386247634888,1
0.9349909424781799,-0.24453109502792358,0.2568977177143097,1
0.948245108127594,-0.149987131357193,0.2798839211463928,1
0.925266683101654,-0.26087892055511475,0.27536100149154663,1
0.917445719242096,-0.2602875530719757,0.3009049594402313,1
0.9287112355232239,-0.24706268310546875,0.2765060067176819,1
0.9188794493675232,-0.32550883293151855,0.22294531762599945,1
0.9362618327140808,-0.19081418216228485,0.294964075088501,1
0.9447765350341797,-0.182015523314476,0.27252086997032166,1
0.9377602338790894,-0.22485578060150146,0.2646614611148834,1
0.9502447247505188,-0.2353362739086151,0.20408768951892853,1
0.9389212131500244,-0.23216170072555542,0.2540234923362732,1
0.9292393326759338,-0.293618381023407,0.22428247332572937,1
0.9567341804504395,-0.24112087488174438,0.16285084187984467,1
0.9178330898284912,-0.20532697439193726,0.3397398889064789,1
0.9377755522727966,-0.2655155062675476,0.22378239035606384,1
0.9681445360183716,-0.10898973047733307,0.2254272997379303,1
0.936892032623291,-0.2297060787677765,0.2635686993598938,1
0.9239535331726074,-0.2616729438304901,0.2789930999279022,1
0.9068830013275146,-0.25833573937416077,0.332905113697052,1
0.8958202004432678,-0.3328033685684204,0.29453033208847046,1
0.963186502456665,-0.1970776468515396,0.18284446001052856,1
0.9185146689414978,-0.3055005371570587,0.25099867582321167,1
0.9592990875244141,-0.17482298612594604,0.22177039086818695,1
0.9571689367294312,-0.21447987854480743,0.19448921084403992,1
0.899939239025116,-0.29768919944763184,0.3185758590698242,1
0.8866316676139832,-0.25446829199790955,0.38617390394210815,1
0.6219841241836548,-0.40308621525764465,0.6713100671768188,1
-0.604693591594696,0.5490590929985046,0.5769572257995605,0
-0.4591314494609833,0.6149323582649231,0.6411368250846863,0
-0.439822256565094,0.7302669286727905,0.5227490663528442,0
-0.26582884788513184,0.8559463620185852,0.4434984624385834,0
-0.254038542509079,0.8164393901824951,0.5185471177101135,0
-0.2241961807012558,0.7896735072135925,0.5710969567298889,0
-0.2805274724960327,0.7678729891777039,0.5759126543998718,0
-0.2884398102760315,0.8175759315490723,0.4983694553375244,0
-0.3447858691215515,0.8271334767341614,0.4438164532184601,0
-0.43179377913475037,0.7576184868812561,0.4894571602344513,0
-0.25216490030288696,0.7460696697235107,0.6162734031677246,0
-0.2675211429595947,0.6941052079200745,0.668319046497345,0
-0.40291842818260193,0.737995445728302,0.5413126945495605,0
-0.14651036262512207,0.8901075124740601,0.43155914545059204,0
-0.08284393697977066,0.862270712852478,0.4996258020401001,0
0.9532676935195923,-0.21440644562244415,0.21286270022392273,1
0.9667930006980896,-0.1549443155527115,0.2032330334186554,1
0.9384172558784485,-0.31519970297813416,0.14149972796440125,1
0.9435358047485352,-0.30165645480155945,0.13690690696239471,1
0.9148556590080261,-0.350565105676651,0.2003580629825592,1
0.9864298105239868,-0.14615167677402496,0.07480521500110626,1
0.9588292241096497,-0.21499677002429962,0.18553371727466583,1
0.9724404811859131,-0.165387362241745,0.16433635354042053,1
0.9593024849891663,-0.11560515314340591,0.25763189792633057,1
