dim1,dim2,dim3,val
0.8094276785850525,0.5738345384597778,0.12466268241405487,0
0.4497201442718506,0.8816968202590942,0.14269734919071198,0
0.474447637796402,0.589155375957489,0.6540606021881104,0
0.4008445739746094,0.6126582622528076,0.6811559796333313,0
0.40505343675613403,0.6904057860374451,0.5993927121162415,0
0.31070148944854736,0.6032994389533997,0.7345028519630432,0
0.2462984025478363,0.6331357955932617,0.7338094115257263,0
0.28524249792099,0.5695448517799377,0.7708795666694641,0
0.2766946852207184,0.6309022903442383,0.7248464822769165,0
0.328840970993042,0.5780411958694458,0.7468145489692688,0
0.3277783691883087,0.6642862558364868,0.6717775464057922,0
0.3248630166053772,0.5877211689949036,0.7409775853157043,0
0.30830398201942444,0.5791783928871155,0.7546528577804565,0
0.28725242614746094,0.6201477646827698,0.7300019264221191,0
0.23115092515945435,0.6724429130554199,0.7031285762786865,0
0.28752925992012024,0.6433248519897461,0.7095491886138916,0
0.3231370151042938,0.6130214333534241,0.7209625840187073,0
0.3831086754798889,0.6164083480834961,0.6879450678825378,0
0.31999441981315613,0.576492965221405,0.7518373727798462,0
0.27999773621559143,0.5877707004547119,0.7590302228927612,0
0.3262588679790497,0.5932469367980957,0.7359437942504883,0
0.3152284622192383,0.5932767391204834,0.7407116293907166,0
0.3408859372138977,0.591985821723938,0.7303078174591064,0
0.3563970625400543,0.6311484575271606,0.6889359354972839,0
0.360795795917511,0.6349560618400574,0.6831231713294983,0
0.3634202182292938,0.5331023335456848,0.7640206217765808,0
0.3194294571876526,0.588717520236969,0.7425473928451538,0
0.2757348418235779,0.5654845833778381,0.7773013114929199,0
0.257309228181839,0.5877002477645874,0.7670727372169495,0
0.27283725142478943,0.5955843925476074,0.7555389404296875,0
0.29615893959999084,0.580493152141571,0.7584969401359558,0
0.34793341159820557,0.6058000922203064,0.7155057787895203,0
0.3265804052352905,0.7148622274398804,0.6183180212974548,0
0.35926488041877747,0.6228234767913818,0.694996178150177,0
0.4332004487514496,0.5945117473602295,0.6774165034294128,0
-0.21982912719249725,-0.936467170715332,0.27332115173339844,2
-0.27469751238822937,-0.9187523126602173,0.2836114764213562,2
-0.24561044573783875,-0.9264048337936401,0.2853936553001404,2
-0.2058579921722412,-0.9521884322166443,0.22574228048324585,2
-0.2382347732782364,-0.9403921365737915,0.24270716309547424,2
-0.26240262389183044,-0.9468179941177368,0.18622729182243347,2
-0.2317708432674408,-0.9553857445716858,0.18308578431606293,2
-0.22840198874473572,-0.9526975154876709,0.20049920678138733,2
-0.23371653258800507,-0.9345225691795349,0.26841041445732117,2
-0.2581177055835724,-0.9317930936813354,0.255219429731369,2
-0.23128101229667664,-0.9465892314910889,0.22467292845249176,2
-0.2138725221157074,-0.9522605538368225,0.21784920990467072,2
-0.33011600375175476,-0.9403778910636902,0.08193168044090271,2
-0.29066917300224304,-0.9482849836349487,0.1275426149368286,2
-0.22933335602283478,-0.963711142539978,0.13662731647491455,2
-0.2662012577056885,-0.9547615051269531,0.13254208862781525,2
-0.26421964168548584,-0.9580209255218506,0.11128357797861099,2
-0.19675183296203613,-0.9780504107475281,0.06860056519508362,2
-0.20561926066875458,-0.9754216074943542,0.07920494675636292,2
-0.21732965111732483,-0.9719327688217163,0.09007950872182846,2
-0.21031862497329712,-0.9679836630821228,0.1370166689157486,2
-0.2195391207933426,-0.9610542058944702,0.16786101460456848,2
-0.2261372208595276,-0.950933039188385,0.21115940809249878,2
-0.2506064176559448,-0.9550518989562988,0.15834251046180725,2
-0.2245239019393921,-0.9591780304908752,0.17194923758506775,2
-0.20138944685459137,-0.9658216834068298,0.16318954527378082,2
-0.19255466759204865,-0.962879478931427,0.18917132914066315,2
-0.23067700862884521,-0.9607506990432739,0.1540980488061905,2
-0.2152913510799408,-0.959298312664032,0.18274669349193573,2
-0.20951725542545319,-0.962334930896759,0.17324547469615936,2
