delta_P7,delta_P4,delta_Cz,delta_Pz,delta_P3,delta_P8,delta_O1,delta_O2,delta_FC6,delta_F8,delta_C4,delta_F4,delta_AF4,delta_Fz,delta_C3,delta_F3,delta_AF3,delta_FC5,delta_F7,theta_P7,theta_P4,theta_Cz,theta_Pz,theta_P3,theta_P8,theta_O1,theta_O2,theta_FC6,theta_F8,theta_C4,theta_F4,theta_AF4,theta_Fz,theta_C3,theta_F3,theta_AF3,theta_FC5,theta_F7,alpha_P7,alpha_P4,alpha_Cz,alpha_Pz,alpha_P3,alpha_P8,alpha_O1,alpha_O2,alpha_FC6,alpha_F8,alpha_C4,alpha_F4,alpha_AF4,alpha_Fz,alpha_C3,alpha_F3,alpha_AF3,alpha_FC5,alpha_F7,beta_P7,beta_P4,beta_Cz,beta_Pz,beta_P3,beta_P8,beta_O1,beta_O2,beta_FC6,beta_F8,beta_C4,beta_F4,beta_AF4,beta_Fz,beta_C3,beta_F3,beta_AF3,beta_FC5,beta_F7,gamma_P7,gamma_P4,gamma_Cz,gamma_Pz,gamma_P3,gamma_P8,gamma_O1,gamma_O2,gamma_FC6,gamma_F8,gamma_C4,gamma_F4,gamma_AF4,gamma_Fz,gamma_C3,gamma_F3,gamma_AF3,gamma_FC5,gamma_F7,mode
2.3650373314445323,1.3246570078010311,4.5210881124489495,17.077119228471606,2.622481643538926,2.2939558517447454,4.066202527723705,1.4277902195900842,0.3123749213766277,22.600821168287425,4.215172164429042,1.8521296494940405,4.461071100877299,2.862120080016081,4.022055681745667,1.2144397228959611,7.291270702273369,3.74836881546176,3.8718110026299386,3.5994319285547425,3.828985288893093,2.149705645623772,5.271889119346147,3.8974834956058593,6.11323085003443,5.506212251492682,6.11911335580497,0.4678811775440446,2.167961586027474,3.211976027837811,0.9756936004796186,2.570349785289851,1.181374906205197,1.021724030315919,2.3259883484484174,1.5767338409798861,1.9943318157180128,1.7931755846998856,6.5793758608998765,5.870765834413221,3.641869340568392,8.454450521915012,6.924911429739777,7.682630528799393,7.476660993968448,8.701447622758243,0.5699317732328864,5.737291134281335,1.079220499386246,1.7520228146839507,3.591421623577795,2.0100166265718467,4.122439796989882,3.833971887018462,2.8954194197913234,4.218645723457431,4.097315057071352,4.75758137759112,5.770775924037841,6.046557781049963,5.275657757694949,5.415411562913856,4.959060064832022,5.1996790582949,5.960072849155141,7.984049052958332,29.28991297833149,9.848128513575862,5.114246615750785,4.3179249691854755,5.232123762560885,5.601124051708156,5.1534191783231975,7.6198252696998,4.106581857995144,4.956430620163082,5.012074127778641,4.412323167082156,5.242284735335506,4.51442721363755,4.858358554718977,4.5955545190242955,5.152274663610603,4.790794101129326,5.293284628265908,26.164288439862766,9.601451822369226,3.8007139166683372,5.140434838517299,3.8729553778979486,5.970685421265143,5.4496783596826335,5.61538908847997,4.887352761294215,4.894080087829876,0
7.179083771171118,1.6387877648826945,7.4065828473138255,30.2856824259473,10.371759291829248,6.211218079416317,23.046064388540792,25.7213584491596,17.048959291403303,24.174897191303558,13.095371424676285,7.519254147251919,26.05194201291785,14.264656330133814,21.524917335304412,24.44578347298821,51.84702009556619,30.172790993751207,30.097576825288332,10.808234277093081,12.888482634517171,7.698645159838126,13.26918158650908,11.711502979128724,14.644093996451831,13.33884614970367,14.824061061337945,6.4489364333173524,3.3521619883937452,5.996678691180513,7.385039979595085,11.993724836855352,9.262341593071483,8.405674578407655,10.549284588535691,12.247043459266852,7.753122188928705,9.19094098835113,11.610376707617542,10.592856028631877,12.53480968652481,11.777238064766646,12.804405357526987,9.537991563746735,9.957631709688467,10.069344310332024,7.385188866133282,6.042391797151783,9.172906183117258,9.4043898294136,8.842823641120342,11.226269858778863,15.862969188171455,13.882023137255821,14.884164927816354,12.236752613283075,12.937681489331771,11.252808769430702,12.230824269711151,10.435591017749745,14.091378830893532,12.594496615480173,14.444222321339751,14.406610627633572,15.827941946355049,9.736018935715975,53.43042179212859,17.00253690642863,10.93820484259227,15.91292430014496,10.787825644032512,12.123874006407318,7.893735318430968,14.185871070594557,8.665748332141654,9.469680648716967,14.126173948211965,14.290151260114698,17.89291601535596,14.99508394777083,15.32884380226035,14.315058060249953,14.987801008351372,16.191073009648242,16.694870238708653,64.13684266340917,32.97581897516264,14.004419081045423,14.243203289553254,14.12213880376933,16.998667671028663,16.4598231836168,15.394086941094233,14.56809415276456,14.412487992518848,0
12.681229770495117,1.792294399113514,13.09872478942315,44.23128287439584,23.69210845887178,20.18459091970199,48.683494038729464,14.179494607630511,18.007566474201354,32.07748138164053,10.18441004753765,62.243736316281,19.506693773334653,52.030886764848965,12.029673415879412,37.023874204514975,27.3525514408651,19.260906988904622,19.65837293008424,6.125805234878722,4.834278401696907,13.577441265523662,6.653059440519542,6.645595727048123,7.137090910448983,4.916980357984198,3.5707249179158813,6.026436114593594,4.061608953544109,13.463389514295308,13.181167999906918,7.386574605680977,10.792866220339427,11.856552831250653,11.94926887818522,6.372963957723779,7.350565084490023,7.122121593997321,13.050105110171502,14.748909605660819,20.40261840246797,14.222028302426589,13.152936811416867,9.103028166394713,11.412890948020108,10.75394992778673,11.081591561508404,9.87150830156627,18.859443973905364,18.277559383064947,10.78169550518785,16.240025077504868,23.36147532171377,10.020111538979556,9.742043641111628,8.579756429343913,10.042938234951423,14.410789708913171,15.691659832935144,17.26884293130142,14.764211002593221,14.633332774729869,15.338410088998195,14.986953556171345,17.45292902271559,18.141920524008608,50.72147707557547,31.14718595199718,14.655739255681603,14.697513595751579,16.787823761839686,17.999385590629107,15.346387853970192,19.503593968580567,12.88968938926889,14.367364013166945,12.08791551703018,11.623014727681486,13.172964854687722,12.500047205249793,12.274269129763956,12.936648338731114,12.685344424473083,12.354328259601202,11.091954679486426,34.211663008306225,20.44063373395903,12.443158106247594,15.404609674314273,12.197135963376558,14.161355720396834,13.807078998679886,11.24359486821226,11.549495393665326,11.557484057780924,0
35.9067018415505,81.16284504711338,39.867818772151,48.389532196363184,61.78341343620002,14.978471626148496,36.19023787361487,103.02606551879815,25.78931742901692,21.66820263111295,39.89841828691422,58.788488240176626,22.278429100980066,56.48061628290186,59.366479972567994,55.989388486742676,94.33351293571616,17.48806430202655,41.45440760421787,3.741556581238573,7.851089534523713,10.205693437340038,4.9582856544996385,4.0585286277382036,4.230485528138114,6.950059153493822,8.000065640147165,15.543755309001881,16.3554257806853,14.4362261859864,28.812940600047313,14.828715102275206,28.747331710551308,13.620395417691709,18.91360727729971,24.234500443963743,5.6685131122385375,10.127059449882385,12.02717490065672,8.832982162925099,11.931093694964968,11.335029633989052,11.801122842330468,17.252421690692383,14.350257691230022,14.288954396079365,12.536260836431623,18.61173001214841,9.59635164221873,23.853696264890893,25.098852071343078,28.943546057828513,16.42290039501919,25.366143297859313,22.38085886203185,17.903778077777506,17.97193620876947,20.286766731121766,18.108093944155694,20.106548936657262,18.942726180332176,20.908208054060058,22.895655889155883,22.162978959476714,22.553447129082183,21.494967722563683,40.33222531150512,18.272268434356757,20.223958557183714,22.993420507411074,22.100946949965863,23.212498452456487,21.76998625582307,24.56427382592911,19.60526130570206,20.668550816333134,7.018788134174217,5.824702536814011,8.150175392641243,6.321856406338289,6.7385351531767625,5.962970063230637,7.021350524257581,6.967379738188595,6.518602507103713,25.703500021419206,21.66522535802255,4.986560273264744,5.215658530014451,5.6870201928116355,8.484143009662386,5.389084365247607,5.46632044860016,5.253438279323508,5.457910627613073,0
13.646931576973905,7.8977295913440075,23.018605706091865,14.553048327317766,10.619331346629611,30.255794880406302,7.993554760320639,29.284245798996245,58.46596977277179,52.13209353121369,15.477105645413737,63.54867850166637,66.24150769998957,102.23225893106832,30.16885936750507,90.87417972222062,160.25207114687268,150.45454649791148,111.651154871958,2.3649493970798847,1.8472764761902252,3.292609423299007,1.7603391173423402,1.6378399019764085,6.960012334552249,6.789186474416351,6.8921123277865215,3.3660901850329257,2.594672559394171,2.3321906589002426,7.068210690563457,9.28601549416279,8.075414006815619,0.8654437218294739,11.00393616859689,13.878067733000632,6.434147051184844,7.176902134968936,8.537910831494617,7.285048533545001,8.76037639261915,9.899006020886397,8.255044836829317,11.587851686081128,10.08563937358415,9.929757502612176,6.174614876156947,7.844665173458842,5.826618190320995,10.496964038278369,12.851153180734036,12.375378416265567,10.049377716026731,15.736202095302774,12.761924628585051,10.25900457110465,10.943122452585733,22.645903035547036,23.344554575916312,20.42923969135335,22.3029041341933,21.75492989582978,22.784725525548584,24.925674145201505,22.569484188151996,20.98290717863682,53.494109733224086,18.508515076476527,21.441745804683936,23.03545844855153,23.541212907719903,23.217624823396836,25.59994993175573,22.933501358696994,23.20485265958958,22.738740934417347,21.453036557502667,21.751302643612632,22.131985782942472,21.730291569099663,21.375609560391524,20.877648731359546,22.604531438335954,21.8575127087081,20.395689656748868,46.65601819305568,25.345660574956597,18.399287479779336,18.490131232933344,19.336482224912604,23.097398108829687,18.844452328070687,20.223770795079833,18.42916108356951,18.92969729491874,0
12.894935785318262,29.071999653924674,54.671242176243716,7.724478110868069,23.883954535545808,9.544748915830866,1.3503710891285428,8.818301418405136,74.27366540041623,118.67310274240934,49.177198897217934,167.18194476884204,117.93313680787058,198.91692352467112,59.804435706872596,210.20713029056822,381.2491154801911,74.81925704121855,140.62734272850116,7.40171621158913,5.893870615155974,15.599584712259379,9.341272171108287,12.085528067080169,5.784612167899357,6.4825365540239615,6.12641222361679,13.463342219712253,13.043688208679583,16.374451714710094,22.757147556407887,16.755673393564315,27.413429582158113,12.870117700817255,27.954140846574102,48.29401751839698,14.158111957579445,21.171710093757756,7.114033550412891,6.533361404443658,5.886739233102063,9.274475304584676,10.34258257270984,6.905819352531266,7.1524449919338196,8.137016890065008,4.533635715523815,6.199297769692998,5.2196790063779845,4.5059311496867736,7.421574634854241,4.921393779445491,9.70306741877399,5.563267811498132,5.248251599224405,8.595181814664738,5.872047185303348,11.439628520490315,12.951501996843952,13.383099965049396,13.669394236470486,13.726831276621859,12.550724156608194,11.545401267349467,11.843719969692257,12.157072166522756,60.991327319253905,12.527931126297776,13.44144194456012,13.938776978893468,12.180880809267252,12.342150867567195,11.887196292829962,8.943198809667143,12.894306551085744,10.625266241240821,14.684969995180404,16.762892573963825,22.097341704347834,15.788532990661851,16.632617333819685,12.602082834432167,13.373501478716683,14.24218739121417,21.156817912124907,78.36210250838624,40.16469378525812,17.34913159135882,13.269153761214364,18.271084675007245,24.19890441757797,16.826448555337958,18.272347976707078,16.576302299549994,16.29279563221875,0
12.764832581515122,13.11453802551236,11.193456958089998,26.376921050257664,16.889423384889298,16.598719801958765,10.632772318052908,8.64592826818978,61.22908043216228,70.05634040449198,23.45044862377504,45.99415361045551,81.0098589124288,62.629973789070625,12.658794526642923,69.6105640334,413.4342353981014,11.980799875093188,59.370675669937675,6.909099459756837,7.774694888561987,7.342368240148456,13.974273173919023,8.03141930951373,7.62508064024364,6.218469043986825,3.940869116318859,11.04511871713533,13.873599564590364,7.886393892312293,16.70979456440365,25.944195115360277,29.697002676792582,14.024729124752577,30.09527738858278,70.52467488066178,11.412457095432933,21.134909008498255,14.282592622742078,14.332839557532116,27.908164182699547,15.449884746572629,18.24755157149037,16.327509812343813,13.652656649814109,14.352720069692344,9.46234316673822,6.570604838488037,27.690647210433518,13.590264826849351,15.26962067823418,13.132283422714593,50.22258479143114,17.53687585490032,13.66756469681559,17.874434108005737,15.159655945770167,14.176489793068475,12.312430877492874,15.551066947869582,12.47745903501199,14.28413255320586,10.247548807915296,11.21172265270641,13.28285582112464,9.885965652398562,45.987339538007284,18.437941840673272,12.26405708804701,14.33655458072537,12.691601699171857,24.778699162037974,19.031981272702964,12.834330081087993,13.734967407252087,14.522742580296967,10.262644796742677,11.009631921075474,12.062540446631912,11.035360793727172,10.12459528821899,10.039617992218917,10.139312063693751,11.926282048047725,9.787196031303733,43.60408642499076,14.948121789026304,11.536696891102805,11.825407905090854,11.585886724287505,13.295903927058669,13.384160078958084,12.688569628981117,10.619771304945719,11.375075808971413,0
6.806512718271654,12.889899635784259,13.956945082148732,24.37570197962393,10.461349426221693,5.95066066585981,7.146267620598568,12.249819279577629,21.12851081892257,28.22666196083884,28.209049988446907,24.699756198144673,20.756487286919786,21.768604425639865,18.2273522135534,21.802956305124823,106.44778077634817,7.671430273328227,15.981725217056237,4.471746159226312,6.576912020828333,5.980094311009546,7.825809091745462,6.4009117567448115,7.751142984418621,7.995943744893409,11.868956696242547,7.96391143366513,3.068730244447848,6.814650884034155,13.472953450229248,10.616756195964983,15.561571127235258,6.107954960411339,12.860557258629811,11.970452818166455,3.1326026411677543,6.297821834070305,15.394550476873736,13.854938371582545,15.396827378916754,18.683180921298398,14.572572580472025,16.848189885662986,18.478930659297237,15.760367007945753,7.131291933039696,2.888517624870173,9.915115112889435,14.229382779641426,15.136854673638442,14.88358920071624,10.845283850874914,13.756057432136163,15.830682539493148,10.700895784004318,13.714718040241795,10.18856212180591,11.559324357252077,9.40887446798507,11.604359280671076,10.475445382056439,12.971972111444199,11.389644853546997,13.019131291324317,7.827846865293766,35.174757065316506,8.041228679537769,10.647728102352328,14.15554679073884,9.987201721804418,10.497905418827472,11.001080471467645,10.764964689327691,10.954936661585283,10.114851624210079,10.28978916117878,9.989570673333635,9.48887970864841,10.21469546662696,9.580253834032408,10.826242088284467,10.530613941759464,12.312355892376697,8.924986163844427,40.48735874357203,12.74290964893272,8.92446796010439,9.83847175855861,10.014584837473967,10.31215945886379,9.575689373660607,9.378081404253319,9.2549960057694,9.439747307889158,0
20.867768794131536,35.28137298702882,65.8712020745277,36.69897931604573,30.56271272836068,45.49471412900964,23.897144022481477,56.275415222038774,86.77865707197398,33.91407022865839,85.2574183223969,77.55799147032599,65.80222715102765,71.93956157516874,47.9529668770768,57.29656929258613,84.43681967998043,42.25490625652125,39.83345246065886,4.8799459707609,11.337355509499101,13.36517942930782,7.900176839925707,7.657256809723194,2.8339129670231333,1.8337301362615643,3.417814465510746,6.268123842863285,3.8422849290367487,12.917538294806773,19.424404734993924,9.233649563088422,22.27547751107937,11.845603076214465,21.473825112174,23.418317028606445,9.20360559834677,15.392190691049416,4.133447837607738,5.808798182111308,8.891368852461007,5.5818053019962415,4.502787261337568,3.870651332106446,4.935154363618604,3.954244805839589,7.74328806782104,6.974731028146386,11.166374820135765,9.26016401558562,5.147127353035313,6.926285831006842,5.66193360841938,7.075844538715863,6.762924925749,5.054142010999869,6.012121826883111,20.528575367240546,22.701835240678033,20.81276536642719,22.541247163346263,22.275077828522594,23.7900772783235,22.434191052441818,22.909529517993583,22.198942773569613,56.29520166750212,21.60238551602468,20.45849595510098,22.354219329522042,22.004665224149857,21.65780787804206,24.405872403964867,23.827174224780432,20.507050992621092,20.368673460948607,17.145559073042513,16.27651370766352,16.504034625304588,17.22935737869034,17.11746996692516,18.686748804281805,17.280306730328363,20.43220427426748,15.202704430594512,43.02744541431022,16.382619188984055,16.415066727787533,20.24471980175268,17.46692656049429,16.510540932988246,17.273241908532864,19.098763740319473,16.95850510901195,17.409912594404297,0
37.647826663823615,45.83517823942112,35.19104962274075,11.028716503686466,49.81582920160123,13.616180281976124,24.199402754365032,47.31572174987828,29.476652369195836,6.865677110251769,38.506845418881596,16.825401833456283,10.231455454566385,22.393946671852827,31.565425960921743,28.511356983264964,35.20346718154154,40.74556195539116,34.656094187637365,5.861051082496683,7.6661807383673946,8.984905515895878,8.96294997206432,7.9369767225858325,9.906501253055705,6.7839280803272874,9.102679557051331,6.978079657917446,3.731583586882993,5.307865318167003,12.102528576037637,13.202217053776268,11.224382183203145,6.94202011283803,6.794800060429467,13.59374889322524,7.914679175048375,8.618225557469735,7.39362179864402,6.469245007769845,7.396903232247346,7.03196387523536,8.446847077503469,7.499504353274999,8.002043483148766,6.754736445859852,4.495519478426785,4.053167212597744,4.299509603375987,7.795875586124291,7.875867359758129,8.706528462800444,7.308906915765742,6.402967767155423,8.047271471096415,9.147879170574708,8.028495487091472,18.717477348433107,20.323061308239808,21.537687881381924,21.68502054394176,18.04851966022796,17.437170525465827,18.410432047415387,20.916564082465445,15.73865166276878,40.16404924815149,30.20123958210281,16.7204193590726,14.756571099344036,20.22980992850919,23.088977502822,24.247379365177526,23.625023219725563,22.69028897276136,21.80652300786516,10.992577920978261,10.181223182491426,11.758724273645976,10.029394375566037,10.992211507545123,10.072197146590197,10.364171066894341,10.828705228061175,11.801536462291102,36.0165021101212,14.223225753574917,10.53018467430825,10.795902167906156,10.898003240939993,12.822050172076938,10.577923120707842,10.628962462599008,9.835523761067435,10.30368776314533,0
